Temperature_C,Pressure_hPa,AngleX,AngleY,AngleZ,AccX_g,AccY_g,AccZ_g,Altitude_m,label
25.967560988179933,975.47,-1.1028716048886853,-0.6420202468441596,-378.9073658487498,0.004,0.0007128395111314634,0.9928831111200366,319.4008513580445,1
24.705584883040192,975.4443532093568,-1.2056158368417027,-0.32879928011810755,-275.09992920788113,-0.004258716257286075,-0.001955848830401898,0.9941735092982411,319.6290860228065,1
32.23982128136064,975.3137245624455,-20.374443933623375,-6.233545843806036,-2776.488979204093,0.1743035968558899,-0.2885229406389374,1.3800739656354888,320.72380040671123,1
30.97609450962521,975.0172012193997,-14.113954290971693,23.132169213235375,-4765.224306621913,-0.4233105182448488,0.060594816936233795,1.2344283541181196,323.2742560985364,1
18.771805567951372,971.5848814329887,-1.1773374001880057,-0.6195562333646676,-493.62833318458365,0.0028668700094002897,0.0009112466729335258,1.0000443766635332,352.77872970291406,1
32.35147806466653,975.0655658060004,-114.21718580925071,-41.670897976080404,-3658.51648634543,0.39117999533757236,0.34999528726944257,-0.5273694161362594,322.8984296813298,1
32.2749591315786,975.3693732894744,-2.048392355264687,24.170599342116546,-1958.3167779557589,-0.4615749315789775,0.05308174605241343,0.8352425105259447,320.2896185920989,1
24.13,824.04,-1.44200592326466,0.2679446553775382,-146.4554646884833,-0.025431818596492968,-0.010709486346301289,0.9979743081922192,1709.87,1
32.34273642046725,975.42,2.6609654666204223,50.861448807567186,-1226.4587510327844,-0.8562575468854732,0.04598993748603556,0.7141851065071141,319.86068410511683,1
32.203548962914375,975.44,29.8561592917906,-0.41646888743114063,-1157.0207172305136,0.00580544102124006,0.5161857573843265,0.8760281898178518,319.63853511418336,1
21.75130074580791,975.0287443615769,-1.2959304519711237,-3.5996522598556187,-4581.670878424873,0.04471860903942247,-0.0007186090394224725,1.0022466169461393,323.2128590169906,1
32.48726158154352,975.2948410543623,-12.336376210050295,-4.47782467886138,-2630.716067163362,0.10869436902682142,0.13725991761723627,0.8073407479532774,320.9388510379201,1
31.5446247472344,975.4791360362309,-18.230425505891226,78.13435056899262,-2587.108442334817,-1.653584446079073,-0.25385261794527725,0.07358680916737526,319.34747074553246,1
32.38217142828601,975.4369571429286,-1.3530428570715025,-8.443042857071502,-2109.176728645138,0.13482571424290152,0.0013042857071502486,0.9713042857071502,319.66347142778653,1
36.51975544784864,976.2870729850996,-1.0409756716334635,0.8119513432669268,-207.50016971147738,-0.02675608209163413,0.004951216418326827,1.0105609477649413,312.36780664155367,1
32.38,975.409347949612,0.6177661219279877,38.88831021144133,-1949.7286909155785,-0.8169567193791757,0.06435891182097332,0.6642273653131106,319.88586845349215,1
32.37037878027408,975.4103787802741,-3.253257309592782,58.765383297470855,-1931.2408068157154,-0.963007635834772,0.008848487890368198,0.5955529991237258,319.92772731835555,1
32.27642032900817,975.3765681316032,1.3204987312360938,-12.537537932350055,-1915.833370505783,0.3473842867472578,0.22819490954616872,1.3442420164972382,320.1763602585733,1
16.198993612425745,970.3123243417081,-1.19,-3.238392792406488,-4726.6647286424195,0.04747239965484034,0.0,0.9939496806212874,363.34077069582656,1
32.37974426005435,975.4099147533515,-7.937206182428142,4.892249375271424,-1946.25612866033,-0.04322164128622875,-0.12079802225545176,0.819917367563421,319.88102295978257,1
32.41676687288631,975.1384411749273,-0.9377204472288945,20.1757256874645,-3728.8248589496807,-0.44569380816325355,0.13570814244897605,0.9724019506122296,322.22740589562545,1
24.13,824.04,-1.7388290626913747,0.08702562385175217,-45.58988974472095,-0.0017658125382749223,0.00011709373086253756,0.9952341874617251,1709.87,1
32.009631908603694,975.3922665665245,-11.23487821012689,72.5389347261424,-2566.842306049206,-1.7123490873510159,-0.23903370840713511,0.3336842214058009,320.0986361600521,1
29.706260548777784,974.978130274389,-10.193006220664357,16.612540808637466,-5657.446729999557,-0.46426898780000975,0.021821466461115727,0.9594458033915907,323.6249578048889,1
32.00847385830842,975.4185736211616,9.196734837516713,58.2658436485349,-2225.1182895153024,-0.8782653231970408,0.030577458194423424,0.46983664213896037,319.8314033566415,1
24.13,824.04,-1.8258012819202474,0.033788798989343505,-65.38516700634523,0.006040991909040918,0.0023652159292540473,0.9933378879898934,1709.87,1
24.13,824.04,-1.7494470396391417,0.03612904711963594,-147.64839059667406,0.0024562210920026006,0.0015437789079973986,0.9804193570679454,1709.87,1
32.418644928803076,975.268644928803,-1.41,-5.951355071196926,-2760.938084387367,0.09413550711969265,-0.0026775355984632564,0.975593478640922,321.10303621034774,1
32.28733909918954,975.4179827024313,-0.9910760424571281,42.74303492936102,-1140.4240851509478,-0.7531584858353335,0.010514882593481545,0.7919702348130369,319.86751207487566,1
36.3898898718015,976.22,-1.0960630156090208,0.2938268561924746,-206.99908200179766,-0.009478739687819586,0.0015212603121804152,0.99,312.9404252062436,1
18.755847035200723,970.4830586934474,-1.0639551758784536,-0.6,-476.41124643172407,-0.0018681608040515474,-0.0002636783918969071,0.9907363216081031,362.34147638208094,1
32.50018857870978,975.2830185914519,-14.332435538083296,-3.7149030464544524,-2656.615410400332,0.15054754430604486,0.17713200509685062,0.8169818081766851,321.0258512683847,1
29.22077010973089,974.986853186806,-6.131900657068137,13.696599116225515,-5585.34440767293,-0.3681894943817361,-0.027762329653683804,0.8944121758987204,323.5198947253435,1
32.53,976.2016040010534,-16.04335625173887,-1.8580235849995161,-854.9279646225007,0.03843359831471885,-0.22131079757740835,0.9657595788286555,313.0955639905203,1
20.373157691526238,967.0190677473316,-1.2532590233380239,-3.2764369812266185,-4642.876782470742,0.050655857940076196,-0.0033299556062738097,0.9730182397261214,392.23470565706833,1
25.931232289670668,975.5232916978089,-1.1147738006260204,-0.6876130996869898,-428.5375459954412,0.001716070093903053,-0.002,0.9918065498434949,318.9712795172155,1
32.144346078759966,975.9227352366988,78.67200419215202,6.50872410557182,-4557.6599551921045,-0.013000274682296002,1.4367506613601493,1.2385257824326235,315.5221000363077,1
32.424233363753146,975.2510583409382,-1.4431750228148574,-5.980000000000001,-2810.3692616355775,0.09321166818765718,-0.0012116681876571684,0.9742116681876571,321.3041248859257,1
32.43806055571763,975.2790302778587,-1.4409697221411877,-5.966989907380396,-2738.883298251164,0.0953010092619604,-0.0036020185239208254,0.977,321.03969722141187,1
34.548107784602145,975.8181077846021,-1.2556766461935502,-0.52189221539785,-392.97091084111594,0.003,-0.0018107784602149953,0.997189221539785,316.40946107698926,1
32.36579645593245,975.0966924888412,3.060619412432561,-13.710044220905468,-3464.6709657036863,0.2407544300844475,0.0964236789685666,1.0470431553523336,322.60160388715224,1
32.42,975.27,-1.4003868471181509,-5.9596131528818495,-2767.9185107164312,0.09399999999999999,-0.001038684711815091,0.976,321.10883945864555,1
21.947748701841697,975.0553452999122,-1.2781076992107014,-3.3032735004384985,-4599.236659444025,0.046189230078929853,-0.001465470008769983,0.9952251298158303,322.9712017009647,1
20.639812823049432,975.0039535740113,-1.267255711186312,-3.3886971263269974,-4581.062055263966,0.047088356677946815,0.001637214440684395,0.9873953574011406,323.3883714079087,1
32.40969128975471,975.44,-1.3001543551226415,-8.440102903415095,-2107.0366886257452,0.135,-0.00398970965849057,0.9729794193169811,319.6899485482925,1
32.372797876696325,975.4072021233037,-2.420600652197381,75.14187872894753,-1804.4088693631206,-1.068625786002517,0.03958164556034889,0.36905210283095324,319.9579787669632,1
19.0086063549912,970.500595071071,-1.0645725032304985,-0.6137175096914954,-475.6636832656279,-0.001085499353900306,-0.0002286251615249233,0.9912286251615249,362.17522062489854,1
32.42091298690731,975.23,-1.406390908351144,-5.989087013092694,-2886.10215963236,0.09454350654634683,-0.004999999999999999,0.9771825973814613,321.4345649345365,1
36.15042564236244,976.240056005574,-1.1199103910815913,1.0996751676707686,-179.41280806525265,-0.03499103910815913,0.0030022402229602186,1.0040078407803608,312.80947354760434,1
35.94123634700795,975.51,-1.4011236347007952,-5.939943643846422,-2981.511056813435,0.09355054611968194,-0.00011236347007951425,0.9748932721452783,319.07668545205115,1
32.118983023993984,975.7866805563846,-8.079469135697206,31.514089488146393,-1039.8939247508924,-0.3104691356972052,0.39775663580378495,1.3814998458276977,316.70443209171276,1
31.724865465190828,975.4696524667721,29.83845293986919,-8.117399234155114,-2097.184454726778,-0.1992777489315749,0.30363732935168536,0.9771118286785739,319.39760649920936,1
32.31772531458349,975.4,-2.726008530730315,-0.4030919129821465,-1351.1844221428626,-0.028656643229364655,-0.026184559583111583,0.5616737897923161,319.9919313286459,1
22.33860829613837,971.6222797735846,-1.065045893468079,-0.5117737514255178,-59.62175131832555,-0.001579508877660076,-0.0020840982244679836,0.994084098224468,352.52488017913123,1
32.32652867153007,975.4130573430601,2.5156474323157143,72.80184327125207,-1216.4401251199033,-1.1431815386830724,0.08924839124588146,0.6900397182758446,319.8792195766938,1
18.22594550930809,971.2454427554319,-1.1288031137538235,-0.6144015568769117,-491.86411294781647,0.0008803113753823406,-0.0005598443123088302,0.9952779760600147,355.728157596667,1
24.13,824.04,-1.722010332788249,0.08841561432197431,-66.92042250781014,0.010725717575417166,0.0064207807160987125,0.994,1709.87,1
32.01905059728739,975.8006227160649,44.86829813799485,-3.4520839773827063,-3661.0209034310155,-0.000374218212059416,0.747048708710594,0.5712848208137822,316.55802688007697,1
32.32063506832569,975.4000907240465,6.348398372407997,75.40842047313495,-1247.4980673769053,-1.134385111971815,0.10014719396264386,0.7531401570461914,319.99936493167434,1
25.258351002969945,974.273174702789,-1.0781867942049985,-0.48818679420499844,-36.65909312770782,-0.0015439617385004743,0.0011813205795001575,0.9903626411590003,329.72724699137865,1
34.00264576897505,975.4430257692004,-1.3392673077139787,-6.372198076858064,-2973.1288467701597,0.10371551281906807,-0.0021284487180931906,0.9777431025638136,319.6447852566631,1
24.13,824.04,-1.864167147413279,0.006834583274525574,-166.58861436143548,0.0027166570517344188,-0.0015832852586720927,0.9950165993621409,1709.87,1
32.4,975.4201842771873,-1.2227641578107327,-8.40073710874953,-2147.195455583064,0.136,-5.5283156214652046e-05,0.9699447168437854,319.83852578250094,1
32.451682949154396,975.760398674792,-4.267228166335977,31.165820961934156,-2392.0799617286298,-0.28031705084560393,0.14368027065773545,0.47117617542006773,316.9353845073819,1
32.59843159071272,975.9628814068367,-1.2003465387938637,8.194151622445132,-2631.141693511133,-0.11795015827796128,0.0004948233344286915,1.0643890647532903,315.17770257426537,1
24.13,824.04,-1.3180262742095001,-3.404113408583897,-504.65881979955384,0.05070581453734236,-0.005823546365664413,0.981921512114452,1709.87,1
31.77795368847768,975.6382089829011,57.07026901720007,6.3925648126396695,-2519.3365491291775,0.012461508029728499,1.3186425878072703,0.9664905979938319,317.9320186185752,1
18.6132027784696,972.8710702060243,-1.247684941702526,-3.4307397668101034,-5100.426680435408,0.048985204663797924,-0.0012463011659494799,0.993507397668101,341.7922044147424,1
18.60508981528639,976.0698826469916,-1.2768954414503404,-3.5243505338071435,-5281.421202761766,0.049267158108775536,-0.0012111930181292543,0.9912544907643197,314.2831359093175,1
32.34,975.0369501390123,-113.40726043307949,-71.18729713375873,-3648.9017197383155,-0.5151254124508764,0.489082891599031,0.758095421766075,323.1078739574078,1
21.81207045270459,975.35,-1.1131256232562299,-0.6354170821708198,-385.9063509675093,0.003458291782918021,-0.0020834164341639594,0.995229145891459,320.4362512465124,1
24.13,824.04,-1.5794729788825634,-0.1873648944128169,-534.4519831002913,0.004947297888256338,0.0009472978882563363,0.9901054042234874,1709.87,1
32.45334489652271,975.295008672392,-1.4166551034772907,-5.953327551738645,-2718.4547405602266,0.095,-0.003000000000000001,0.9803344896522709,320.9382668449944,1
23.612362617490103,975.3745803141494,-1.1160310995227505,-0.6808393717012854,-392.7273200790228,0.0015419685850642708,-0.0005419685850642716,0.9979388586327892,320.1979378009545,1
23.661714400920523,975.375828559908,-1.1,-0.6841714400920526,-388.88168232118073,0.002,-0.00012571601380788854,0.9962114360598342,320.18920008064435,1
32.4915855666939,975.3352642611156,-12.15542446639089,39.251899984653896,-2568.2948480291743,-1.0659958077605334,-0.05284144333061053,0.7431371462422593,320.58262164995915,1
13.703628749338531,974.8423168184224,-1.221737613816764,-3.4382623861832355,-5301.1178646889775,0.04923168184223519,-0.0011158409211175953,0.9918841590788824,324.7608862480156,1
24.13,824.04,-1.5946491578600919,-0.02954278151390044,-132.1826749534764,0.002925305582242146,0.0010746944177578537,0.9705685827729149,1709.87,1
34.675599497664784,976.158524146592,-1.1222897591038377,-1.1285512044808115,-2595.1942628159572,0.01132826806721217,0.002,0.9905903413632055,313.5062343874882,1
11.003694958560416,971.4277341257326,-1.2699014837275064,-3.500492581362468,-5366.282155391156,0.05301970325449871,0.0,0.9830492581362468,354.14950622195374,1
32.420281567715605,975.365915819425,54.47085629273642,-2.7098027168928143,-2411.870684529562,-0.7015213348834756,0.2123915871441798,-0.6054809830344479,320.3129550123151,1
32.33243416298144,975.2462125078969,-1.797965432723704,22.323187618453552,-2738.8482312033734,-0.45664850031587617,0.08879837270989797,0.8960018294375276,321.3282745167361,1
32.43295147286804,975.2164757364341,-1.44,-5.989427209302057,-2896.8587754262653,0.09194272093020572,0.0009427209302057243,0.9796475736434019,321.58762131782987,1
32.46028020703857,975.258392289854,-1.4443362484462872,-5.9781120828154295,-2728.458988034057,0.09478318757768563,-0.007405604140771458,0.9748112082815429,321.20880563976027,1
32.42,975.27,-1.403836122604056,-5.956163877395944,-2764.427843924695,0.09399999999999999,-0.0013836122604056218,0.976,321.09849163218786,1
32.22493427230128,975.0747499084341,-2.469330103548319,19.79587440482151,-3913.809495620948,-0.44757183265076156,0.13529372024107567,0.9709780025305806,322.7739695168646,1
32.37535461157778,975.038215129474,-58.16375967311062,-44.78056840137715,-3689.689262545395,0.596942094831843,0.10818793716222594,0.4824408670748339,323.1124940936815,1
31.82721350573008,975.4262816647075,12.459653327950585,56.7536188480763,-2342.51906219817,-0.8147608558624533,0.040805488833392696,0.4641387199529331,319.76321169997055,1
32.37181214356643,975.4209392821679,-1.3618121435664292,-8.46,-2009.9434928075618,0.1369127138601426,-0.0018187856433570931,0.9696375712867141,319.8333586040557,1
32.28777596246572,975.3801003499875,0.8874235759410853,-11.88350992642721,-1922.1273860264926,0.31265040882447664,0.1918627775791509,1.284956360129633,320.14667211260286,1
32.41955732366638,975.3306176879074,66.71414696767549,46.47850071012428,-2557.29005296538,-1.4424801126779552,0.03703603179459716,2.0538511004922735,320.58467758919807,1
32.48026542918081,975.3511256798294,-4.486974698563505,41.93011515720387,-2466.163905300438,-1.0222519981091656,-0.03410617167232435,0.904794372191174,320.43510073303736,1
34.657831452490825,976.2106292116647,-1.1346853941676858,0.3049663066829733,-130.32139238735704,-0.01393707883353717,6.292116646283187e-05,0.99472022408262,313.01433709501833,1
36.518303763341144,976.2866582180974,-1.0411139273008434,0.8122278546016868,-207.3344011662889,-0.026721518174789148,0.00494430363495783,1.0104987327146204,312.371746928074,1
